identifica,xCentroid,yCentroid
"0344100000119688",131686.055,455806.803
"0344100000119689",131682.052,455806.807
"0344100000119692",132110.582,455878.828
"0344100000119693",132108.875,455877.010
"0344100000121420",131441.728,456289.650
"0344100000121421",131443.161,456287.135
"0344100000120160",132830.697,455227.494
"0344100000120161",132833.475,455226.994
"0344100000121426",132747.563,455810.412
"0344100000121427",132744.374,455810.411
"0344100000118244",132862.463,455877.522
"0344100000118706",131277.442,456284.093
"0344100000118707",131274.659,456282.503
"0344100000120170",132816.631,455262.106
"0344100000120171",132813.840,455262.603
"0344100000120601",132644.506,455542.508
"0344100000117274",132755.178,455806.372
"0344100000117275",132758.360,455806.371
"0344100000121429",132544.221,455627.750
"0344100000121430",132544.207,455624.146
"0344100000121434",131235.811,456054.447
"0344100000118718",131835.578,455686.559
"0344100000120951",132169.075,455939.233
"0344100000120613",131276.536,455858.130
"0344100000120614",131273.042,455858.131
"0344100000120193",132589.733,455613.355
"0344100000120194",132586.133,455613.355
"0344100000120199",132041.308,455980.858
"0344100000120200",132041.311,455983.011
"0344100000120968",132433.043,456339.297
"0344100000118276",132021.896,455808.921
"0344100000118277",132018.892,455808.374
"0344100000119244",131696.262,455806.813
"0344100000119245",131692.260,455806.810
"0344100000118290",131307.665,456003.690
"0344100000118291",131304.437,456003.187
"0344100000120252",131943.553,456004.284
"0344100000119254",132857.279,455883.116
"0344100000119255",132855.007,455885.577
"0344100000119259",132900.162,455702.317
"0344100000119260",132901.957,455705.787
"0344100000118753",132544.264,455783.131
"0344100000118754",132544.268,455779.536
"0344100000118296",132794.227,455888.755
"0344100000118297",132794.221,455892.348
"0344100000120989",132878.063,455250.957
"0344100000120990",132880.640,455250.542
"0344100000117808",132457.229,455546.958
"0344100000117330",131856.259,455861.069
"0344100000117331",131852.235,455861.064
"0344100000120664",132505.311,456105.771
"0344100000120239",132886.055,455691.730
"0344100000120240",132888.250,455691.741
"0344100000120668",132400.516,456733.275
"0344100000120247",131828.294,455603.789
"0344100000120248",131831.540,455603.790
"0344100000118313",131261.289,456347.091
"0344100000118314",131255.949,456344.608
"0344100000121504",131518.205,456623.598
"0344100000120253",131945.304,456004.286
"0344100000120254",131214.452,456195.493
"0344100000117829",131234.288,456608.924
"0344100000117830",131232.729,456608.271
"0344100000119292",133052.923,455428.061
"0344100000119293",133053.915,455431.630
"0344100000118801",132387.282,456128.790
"0344100000120260",132166.283,456111.451
"0344100000118800",132387.439,456125.844
"0344100000117845",132321.658,456367.284
"0344100000121524",132568.715,456110.549
"0344100000121525",132568.728,456112.865
"0344100000121526",131927.830,455537.206
"0344100000121527",131927.633,455534.794
"0344100000118338",131881.240,455926.877
"0344100000121531",132669.239,455848.828
"0344100000121532",132669.241,455852.426
"0344100000121534",131311.079,455927.475
"0344100000121535",131307.808,455927.475
"0344100000119802",131215.206,456321.012
"0344100000119803",131218.768,456323.036
"0344100000120703",132747.957,455433.595
"0344100000121040",132106.065,455993.185
"0344100000121041",132106.082,455991.038
"0344100000119807",132669.230,455858.381
"0344100000119808",132669.232,455861.978
"0344100000119325",132617.121,456140.731
"0344100000119326",131263.174,455882.376
"0344100000120296",131944.619,456142.719
"0344100000120297",131944.618,456140.744
"0344100000121071",132875.159,455758.720
"0344100000119818",132383.387,455711.230
"0344100000119819",132380.192,455711.229
"0344100000121868",131790.164,456649.357
"0344100000120729",131742.458,456645.816
"0344100000119833",132709.181,455487.552
"0344100000120735",131213.029,456266.750
"0344100000122376",131950.344,456047.418
"0344100000122867",132247.690,456207.113
"0344100000121592",132419.245,455710.554
"0344100000121088",131807.468,455603.740
"0344100000121089",131804.225,455603.729
"0344100000121092",132669.235,455839.217
"0344100000121093",132669.239,455842.808
"0344100000120749",132335.637,456417.346
"0344100000120750",132335.691,456419.985
"0344100000118860",132419.249,455660.822
"0344100000118861",132419.250,455657.372
"0344100000122883",132263.105,456092.069
"0344100000121587",132165.456,456202.851
"0344100000121588",132167.781,456202.793
"0344100000121589",132262.703,456099.455
"0344100000121590",132262.870,456096.510
"0344100000121591",132419.245,455706.952
"0344100000121593",132497.591,455761.168
"0344100000121594",132494.391,455761.168
"0344100000121096",132514.225,456589.090
"0344100000121097",132515.109,456590.876
"0344100000120342",131267.649,455993.772
"0344100000122887",131216.599,456135.259
"0344100000120343",131264.420,455993.266
"0344100000120346",131871.151,456666.329
"0344100000122900",132466.231,456303.564
"0344100000121609",131384.247,456227.942
"0344100000121610",131382.556,456227.609
"0344100000122904",132601.715,455670.474
"0344100000122905",132601.712,455674.062
"0344100000120774",131051.237,455828.542
"0344100000123375",132726.690,455729.770
"0344100000123874",132890.488,455232.122
"0344100000123381",132616.789,455613.340
"0344100000123382",132613.184,455613.348
"0344100000123383",132507.199,455546.841
"0344100000123384",132503.596,455546.841
"0344100000121621",132335.728,456044.894
"0344100000122919",132707.178,455546.990
"0344100000121622",132335.571,456047.825
"0344100000121624",132601.698,455620.867
"0344100000121625",132601.711,455624.466
"0344100000121126",132726.690,455733.364
"0344100000121127",131832.624,456017.442
"0344100000120799",132306.354,456367.337
"0344100000120800",132304.013,456367.366
"0344100000121944",132844.457,455463.666
"0344100000121946",131318.204,456296.341
"0344100000121947",131319.511,456293.640
"0344100000121147",132726.682,455892.658
"0344100000123410",132110.191,455889.504
"0344100000123411",132112.172,455891.616
"0344100000123416",132103.354,455976.147
"0344100000122949",132517.218,456146.654
"0344100000121148",132726.674,455888.862
"0344100000121151",131268.130,455927.485
"0344100000121152",131264.859,455927.482
"0344100000121649",132619.378,455822.668
"0344100000121650",132622.563,455822.669
"0344100000121655",132466.849,456252.208
"0344100000121656",132465.411,456253.746
"0344100000120819",132601.693,455813.866
"0344100000120820",132601.702,455810.280
"0344100000120821",131941.951,455794.275
"0344100000120822",131944.755,455794.272
"0344100000123917",132549.624,455613.265
"0344100000123918",132546.018,455613.261
"0344100000124886",131277.318,456139.585
"0344100000124887",131281.726,456140.435
"0344100000122460",132745.905,455542.521
"0344100000121660",132510.796,455613.260
"0344100000121661",132507.186,455613.257
"0344100000120828",131206.610,456394.080
"0344100000120829",131209.352,456395.631
"0344100000120834",132571.120,456170.666
"0344100000121168",132476.684,455773.680
"0344100000121169",132476.687,455769.892
"0344100000124903",131652.463,455806.823
"0344100000124904",131656.469,455806.806
"0344100000123939",132210.373,456268.183
"0344100000122486",132015.657,455997.340
"0344100000124910",131348.990,456240.840
"0344100000124911",131349.586,456239.163
"0344100000122495",132503.819,456132.718
"0344100000121695",131239.495,456267.764
"0344100000123466",131237.458,456632.171
"0344100000123467",131235.895,456631.522
"0344100000121710",131358.681,456320.427
"0344100000121711",131361.338,456321.819
"0344100000122012",132628.103,456128.810
"0344100000121725",131949.515,455674.628
"0344100000123022",131095.626,455812.743
"0344100000124475",131355.955,456216.859
"0344100000123982",132505.600,456100.385
"0344100000124966",131410.001,456079.812
"0344100000121235",131706.224,455927.745
"0344100000121236",131709.497,455927.738
"0344100000122549",132296.173,456367.624
"0344100000122550",132293.833,456367.647
"0344100000121741",132418.839,455437.352
"0344100000123990",132493.821,455542.503
"0344100000122559",132523.754,456181.492
"0344100000123046",132274.778,456131.116
"0344100000123047",132272.017,456133.903
"0344100000121742",132421.959,455437.035
"0344100000122566",132413.655,455396.450
"0344100000121750",132480.075,455613.256
"0344100000121751",132476.469,455613.256
"0344100000121752",132291.006,455635.937
"0344100000121259",131235.630,456058.181
"0344100000121260",131231.192,456057.482
"0344100000124499",132383.678,455640.166
"0344100000123067",132669.238,455833.050
"0344100000123068",132669.236,455829.452
"0344100000123539",132333.088,456031.663
"0344100000123540",132336.028,456031.798
"0344100000122578",132316.490,455430.380
"0344100000122587",132294.937,456423.396
"0344100000122588",132294.912,456420.748
"0344100000121269",131978.948,455520.969
"0344100000121270",131980.168,455518.416
"0344100000122066",132238.687,455485.068
"0344100000125004",132476.704,455691.394
"0344100000125005",132476.702,455694.994
"0344100000124512",132813.584,455542.501
"0344100000124027",131949.606,455794.241
"0344100000124028",131949.764,455797.252
"0344100000124031",131949.755,455855.126
"0344100000124032",131949.761,455858.436
"0344100000122596",131247.902,456406.828
"0344100000122599",132929.529,455805.095
"0344100000124529",132770.211,455616.728
"0344100000124530",132767.025,455616.724
"0344100000121789",131952.094,456047.419
"0344100000121790",131953.844,456047.418
"0344100000124048",132207.237,456268.265
"0344100000124538",132373.121,456179.714
"0344100000125032",131420.672,456436.758
"0344100000123501",131186.086,456240.196
"0344100000123582",132411.575,455376.214
"0344100000123583",132411.965,455379.984
"0344100000125457",131816.121,455735.651
"0344100000125458",131812.878,455735.443
"0344100000121818",132056.088,456053.366
"0344100000124069",132669.222,455620.893
"0344100000124070",132669.224,455624.490
"0344100000124557",131308.732,456058.407
"0344100000122636",131439.804,455824.156
"0344100000124076",132429.350,456343.233
"0344100000122643",132851.718,455758.000
"0344100000122644",132851.719,455754.413
"0344100000123128",131653.789,455993.005
"0344100000121330",131808.995,455507.930
"0344100000124092",132673.289,455404.016
"0344100000122125",132614.525,455389.701
"0344100000121855",131276.915,456055.783
"0344100000122141",132608.584,455818.604
"0344100000122142",132611.759,455818.604
"0344100000124589",132725.557,455542.497
"0344100000124103",131273.265,456349.505
"0344100000124104",131275.875,456350.977
"0344100000121359",131423.827,456262.864
"0344100000121360",131421.199,456259.191
"0344100000123173",132445.102,456179.060
"0344100000123174",132444.871,456182.001
"0344100000125104",132769.172,455806.382
"0344100000125105",132765.984,455806.380
"0344100000124612",132380.076,455640.164
"0344100000126373",131317.290,456203.156
"0344100000122698",132655.960,455437.786
"0344100000123661",131949.330,455975.640
"0344100000125881",131944.621,455944.164
"0344100000123195",131331.487,455941.954
"0344100000126380",131801.297,455506.686
"0344100000123674",132631.819,455542.490
"0344100000123678",132670.590,455484.210
"0344100000123202",131957.049,455934.070
"0344100000122705",132866.909,455758.706
"0344100000122706",132870.360,455758.713
"0344100000125899",132007.926,456085.671
"0344100000126395",131927.382,455523.739
"0344100000126396",131927.089,455526.144
"0344100000125563",131243.956,456134.830
"0344100000124652",132608.579,455822.658
"0344100000124653",132611.757,455822.658
"0344100000125909",131274.119,456632.979
"0344100000125910",131275.715,456633.531
"0344100000125564",131240.183,456133.823
"0344100000123203",131953.139,455934.068
"0344100000125915",132471.360,455546.848
"0344100000123697",132923.380,455746.959
"0344100000123698",132921.575,455743.496
"0344100000125583",132664.830,455617.406
"0344100000123230",132549.611,455546.851
"0344100000123234",132283.475,455391.631
"0344100000123235",132283.146,455387.832
"0344100000125155",132764.116,455542.504
"0344100000124181",131756.158,456638.945
"0344100000125921",131244.361,456059.535
"0344100000125922",131248.799,456060.234
"0344100000122223",132726.679,455748.980
"0344100000122224",132726.681,455752.570
"0344100000122226",132486.781,455761.171
"0344100000122227",132483.581,455761.169
"0344100000125933",131944.776,455807.410
"0344100000125934",131944.776,455804.100
"0344100000123710",131458.525,456364.125
"0344100000126431",132089.165,455867.081
"0344100000126432",132091.144,455869.193
"0344100000122751",131871.510,455803.193
"0344100000122752",131875.931,455803.195
"0344100000126442",132613.468,456144.695
"0344100000125604",132926.576,455753.092
"0344100000125605",132928.372,455756.559
"0344100000125606",131280.652,456202.048
"0344100000125947",132859.217,455691.688
"0344100000122758",131952.620,455867.975
"0344100000122761",132552.715,455542.507
"0344100000125178",131836.605,456258.908
"0344100000124206",132336.180,455640.193
"0344100000125182",132669.249,455730.671
"0344100000125183",132669.251,455727.083
"0344100000122765",131765.523,455803.063
"0344100000122766",131769.942,455803.055
"0344100000122768",131847.649,455738.226
"0344100000125607",131276.798,456201.435
